MasVnrType_Stone,ExterQual_Gd,Age,WoodDeckSF,EnclosedPorch,BsmtQual_Gd,BldgType_Twnhs,BsmtFinSF2,Exterior1st_CemntBd,GarageFinish_Unf,Exterior1st_VinylSd,GarageType_Attchd,HalfBath,FireplaceQu_no_fireplace,GrLivArea,MSSubClass,Neighborhood_NridgHt,FullBath,BsmtFinSF1,Neighborhood_NoRidge,Foundation_CBlock,GarageArea,BsmtUnfSF,BsmtExposure_Gd,GarageFinish_RFn,Exterior1st_BrkFace,HeatingQC_TA,Condition1_Norm,Functional_Typ,Neighborhood_Crawfor,MSZoning_RM,1stFlrSF,BldgType_Duplex,MasVnrArea,BldgType_TwnhsE,Neighborhood_StoneBr,KitchenQual_Fa,ScreenPorch,MSZoning_FV,AgeRemod,GarageType_BuiltIn,LotArea,OpenPorchSF,BsmtFinType1_GLQ,OverallQual,LotFrontage,OverallCond,BsmtQual_Fa,SalePrice
0,1,0,100,0,1,0,0,0,0,1,1,0,1,1340,20,0,2,24,0,0,396,1316,0,0,0,0,1,1,0,0,1340,0,0.0,0,0,0,0,0,0,0,8899,30,1,7,73.0,5,0,181134
0,0,28,0,0,0,0,0,0,0,0,1,1,0,1400,60,0,1,209,0,1,440,463,0,0,0,1,1,1,0,0,672,0,203.0,0,0,0,0,0,28,0,7844,0,0,6,74.0,7,0,149500
0,0,89,0,0,1,0,0,0,1,0,0,1,0,2624,70,0,2,1128,0,0,864,242,0,0,0,1,0,1,1,0,1370,0,0.0,0,0,0,0,0,57,0,22420,0,0,6,86.0,6,0,239000
0,0,67,0,0,0,0,0,0,1,0,0,1,1,1134,50,0,1,312,0,0,240,444,0,0,0,0,1,1,0,0,756,0,0.0,0,0,0,0,0,57,0,8160,0,0,5,60.0,6,0,126000
0,0,42,0,184,0,0,0,0,1,1,1,0,0,1056,20,0,1,775,0,1,304,281,0,0,0,0,1,1,0,0,1056,0,0.0,0,0,0,0,0,42,0,8450,85,0,5,65.0,6,0,142000
0,0,11,0,0,1,0,0,0,0,1,1,0,1,1344,90,0,2,1309,0,0,784,35,1,0,0,0,1,1,0,1,1344,1,200.0,0,0,0,0,0,10,0,7060,0,1,7,78.0,5,0,206300
1,1,32,240,0,1,0,0,1,0,0,1,0,0,1602,20,0,2,1246,0,1,529,356,0,0,0,0,1,1,0,0,1602,0,126.0,0,0,0,0,0,9,0,16635,0,0,6,69.0,7,0,215000
0,0,54,0,0,0,0,0,0,0,0,1,0,1,988,20,0,1,0,0,1,520,988,0,1,0,0,0,1,0,0,988,0,0.0,0,0,0,0,0,54,0,21750,0,0,5,100.0,5,0,113000
0,1,10,0,0,1,0,0,0,0,1,1,1,0,2630,60,0,2,986,1,0,696,484,0,0,0,0,1,1,0,0,1470,0,473.0,0,0,0,0,0,10,0,9200,66,1,8,80.0,5,0,315000
0,0,52,0,0,1,0,0,0,0,0,1,0,0,1196,20,0,1,616,0,1,297,580,0,1,0,0,1,1,0,0,1196,0,74.0,0,0,0,0,0,52,0,9000,44,0,6,72.0,5,0,139000
0,0,63,0,126,0,0,0,0,1,0,0,1,0,1389,60,0,1,0,0,1,240,651,0,0,0,0,1,1,0,1,707,0,0.0,0,0,0,0,0,17,0,3378,0,0,7,60.0,8,0,135000
0,1,20,80,0,1,0,0,0,0,0,1,0,0,1644,80,0,2,1518,0,0,569,0,1,0,0,0,1,1,0,0,1644,0,145.0,0,0,0,396,0,20,0,12800,0,1,7,69.0,5,0,275000
0,0,51,0,0,0,0,0,0,1,0,0,0,1,907,20,0,1,288,0,1,352,619,0,0,0,0,1,1,0,0,907,0,0.0,0,0,0,0,0,51,0,8593,0,0,4,77.0,6,0,109008
0,1,0,105,0,1,0,0,0,0,1,1,0,1,1208,20,0,2,664,0,0,628,544,0,1,0,0,1,1,0,0,1208,0,108.0,0,0,0,0,0,0,0,6762,54,1,7,64.0,5,0,195400
0,0,21,0,169,1,0,0,0,1,0,1,0,0,1412,20,0,2,1005,0,1,576,387,0,0,0,1,1,1,0,0,1412,0,0.0,0,0,0,0,0,21,0,11457,0,1,6,130.0,5,0,175000
0,0,37,0,0,0,1,0,0,1,0,0,1,1,987,160,0,1,387,0,1,264,96,0,0,0,1,1,1,0,1,483,0,232.0,0,0,0,0,0,37,0,1680,0,0,6,21.0,5,0,85400
0,0,88,0,0,0,0,0,0,1,0,1,0,1,1198,50,0,1,0,0,0,0,901,0,0,0,0,0,1,0,1,1088,0,0.0,0,0,0,0,0,10,0,5586,98,0,6,60.0,7,0,79900
0,0,36,240,0,0,0,0,0,1,0,0,1,1,1365,160,0,1,471,0,1,440,294,0,0,0,0,1,0,0,1,765,0,376.0,1,0,0,0,0,36,0,1920,36,0,5,24.0,5,0,122500
0,0,11,0,0,1,0,0,0,0,1,1,1,0,1604,60,0,2,0,0,0,470,926,0,0,0,0,1,1,0,0,926,0,0.0,0,0,0,0,0,10,0,10839,36,0,6,100.0,5,0,181000
0,0,36,88,0,1,1,0,1,1,0,1,0,1,630,180,0,1,495,0,1,0,135,0,0,0,0,1,1,0,1,630,0,0.0,0,0,0,0,0,36,0,1890,0,0,4,21.0,7,0,81000
0,1,13,158,0,1,0,344,0,0,1,1,1,0,1661,60,0,2,385,0,0,550,70,0,1,0,0,0,1,0,0,827,0,0.0,0,0,0,0,0,13,0,10667,61,1,7,43.0,6,0,212000
0,0,86,0,0,0,0,0,0,1,0,0,0,1,1118,50,0,1,0,0,0,440,648,0,0,0,1,1,1,0,1,734,0,0.0,0,0,0,0,0,56,0,4400,0,0,6,40.0,8,1,116000
0,1,83,0,105,0,0,0,0,1,0,0,0,1,904,45,0,1,0,0,0,180,884,0,0,0,0,1,1,0,1,904,0,0.0,0,0,0,0,0,5,0,6000,0,0,6,50.0,7,0,119000
0,0,94,0,34,0,0,0,0,1,0,0,0,0,694,30,0,1,365,0,0,352,75,0,0,0,1,1,1,1,0,694,0,0.0,0,0,0,0,0,5,0,4280,0,0,5,40.0,6,0,90350
0,0,89,0,0,0,0,0,0,1,0,0,0,1,1196,50,0,1,0,0,0,528,684,0,0,0,0,1,1,0,0,684,0,0.0,0,0,0,0,0,9,0,12354,46,0,6,67.0,8,0,110000
0,0,53,0,0,0,0,0,0,1,1,1,0,1,1440,90,0,2,133,0,1,0,1307,0,0,0,1,1,1,0,0,1440,1,270.0,0,0,1,0,0,53,0,12108,0,0,4,92.0,4,0,118000
0,0,78,0,0,0,0,0,0,1,0,0,0,0,1573,50,0,2,0,0,0,360,1078,0,0,0,1,1,1,0,1,1128,0,0.0,0,0,0,0,0,16,0,6240,0,0,5,52.0,7,0,162900
0,1,1,144,0,0,0,0,0,0,0,1,0,0,1258,120,0,2,0,0,0,648,1258,0,0,0,0,1,1,0,0,1258,0,72.0,1,0,0,0,0,0,0,3922,16,0,7,53.0,5,0,172500
0,1,14,144,0,1,0,0,0,1,1,1,1,0,1908,60,0,2,642,0,0,493,273,0,0,0,0,1,1,0,0,933,0,0.0,0,0,0,0,0,13,0,8750,133,1,7,70.0,5,0,210000
0,0,53,0,0,0,0,0,0,1,0,1,0,0,1689,20,0,1,0,0,1,480,1436,0,0,0,0,1,1,0,0,1689,0,0.0,0,0,0,0,0,53,0,9855,0,0,6,73.0,5,0,127500
0,1,44,0,0,0,0,713,0,0,0,1,1,0,1888,20,0,2,247,0,1,578,557,0,0,1,0,0,0,0,0,1888,0,0.0,0,0,0,0,0,8,0,16492,0,0,6,137.0,6,0,190000
0,1,8,89,0,1,0,0,0,0,1,1,1,0,1886,60,0,2,0,0,0,431,930,0,0,0,0,1,1,0,0,956,0,0.0,0,0,0,0,0,7,0,11214,0,0,7,69.0,5,0,199900
0,0,69,0,0,0,0,0,0,1,0,0,0,0,1376,50,0,2,0,0,0,198,780,0,0,0,1,1,1,0,1,780,0,0.0,0,0,0,0,0,56,0,8600,0,0,6,50.0,6,0,119500
0,0,59,0,0,0,0,0,0,1,0,0,1,1,1183,50,0,1,331,0,1,308,318,0,0,0,0,1,1,0,1,679,0,0.0,0,0,0,0,0,5,0,6000,176,0,3,50.0,7,0,120000
0,0,76,0,0,0,0,0,0,1,0,0,0,1,813,30,0,1,0,0,0,270,813,0,0,0,0,1,1,0,1,813,0,0.0,0,0,0,0,0,1,0,5684,113,0,6,70.0,8,0,110000
0,0,31,200,0,1,0,0,0,1,0,1,0,0,1533,20,0,2,655,0,1,576,878,1,0,0,1,1,1,0,0,1533,0,0.0,0,0,0,0,0,31,0,70761,54,0,7,62.0,5,0,280000
0,1,11,144,0,0,0,0,0,0,1,1,1,1,1756,60,0,2,742,0,0,422,130,0,0,0,0,1,1,0,0,888,0,42.0,0,0,0,0,0,10,0,9303,122,0,6,69.0,5,0,204000
0,1,1,0,0,1,0,0,0,0,1,1,1,1,1590,60,0,2,0,0,0,676,768,0,1,0,0,1,1,0,0,786,0,0.0,0,0,0,0,1,1,0,9000,30,0,8,75.0,5,0,210000
0,0,30,0,0,0,0,0,0,1,0,0,0,1,1728,90,0,2,1606,0,1,560,122,0,0,0,1,1,1,0,0,1728,1,0.0,0,0,0,0,0,30,0,9297,0,0,5,63.0,5,0,188000
0,0,34,0,0,0,0,0,0,1,0,1,1,0,1242,20,0,1,916,0,1,528,326,0,0,0,0,1,1,0,0,1242,0,320.0,0,0,0,0,0,34,0,9600,0,0,7,80.0,6,0,175500
0,0,92,0,96,0,0,0,0,1,0,0,0,1,1344,70,0,1,0,0,0,513,624,0,0,0,0,1,1,0,1,624,0,0.0,0,0,0,0,0,58,0,4571,0,0,5,34.0,5,0,98000
0,0,54,224,0,1,0,0,0,0,0,1,0,0,1663,20,0,1,1116,0,1,529,248,1,0,0,0,1,0,0,0,1663,0,0.0,0,0,0,0,0,14,0,53227,137,0,4,69.0,6,0,256000
0,0,83,192,0,0,0,0,0,1,0,0,0,0,1666,70,0,1,0,0,0,228,588,0,0,0,0,1,1,0,1,833,0,0.0,0,0,0,0,0,12,0,5100,63,0,8,69.0,7,0,161000
0,0,59,0,248,0,0,0,0,1,0,0,0,0,1203,50,0,1,185,0,1,352,524,0,0,0,1,1,1,0,0,979,0,161.0,0,0,0,0,0,59,0,7015,0,0,5,69.0,4,0,110000
1,1,0,0,0,1,0,0,0,0,1,0,1,1,1935,60,0,2,544,0,0,552,288,0,0,0,0,0,1,0,0,832,0,110.0,0,0,0,0,1,0,1,8004,150,1,8,75.0,5,0,263435
0,1,73,256,0,1,0,210,0,0,0,0,0,1,1135,70,0,1,350,0,0,576,0,0,1,0,0,0,1,0,0,575,0,0.0,0,0,0,0,0,2,0,7200,0,0,7,60.0,9,0,155000
0,0,44,0,236,0,0,311,0,1,0,0,0,0,864,20,0,1,553,0,1,360,0,0,0,0,0,1,1,0,0,864,0,0.0,0,0,0,0,0,44,0,8281,0,0,5,60.0,5,0,62383
0,0,74,0,0,0,0,0,0,1,0,0,1,0,1660,70,0,1,326,0,1,240,389,0,0,0,0,1,1,1,0,849,0,0.0,0,0,0,0,0,13,0,11988,0,0,6,74.0,7,0,188700
0,0,31,0,0,1,0,0,0,1,0,1,0,1,1040,20,0,2,616,0,1,0,424,0,0,0,1,1,1,0,0,1040,0,136.0,0,0,0,0,0,31,0,8430,0,0,5,60.0,5,0,124000
0,1,2,144,0,1,0,0,0,0,1,1,0,0,1414,120,0,2,0,0,0,398,1375,0,0,0,0,1,1,0,1,1414,0,18.0,1,0,0,0,0,2,0,3072,20,0,7,69.0,5,0,178740
0,0,37,0,0,0,0,0,0,1,0,1,0,0,1277,20,0,1,778,0,1,526,499,1,0,0,1,1,1,0,0,1277,0,0.0,0,0,0,176,0,37,0,10628,0,1,7,85.0,5,0,167000
1,0,65,168,0,0,0,0,0,1,0,1,1,0,1644,70,0,1,386,0,1,312,342,0,0,0,0,0,1,0,0,888,0,224.0,0,0,0,0,0,12,0,9480,0,0,5,79.0,7,0,146500
1,1,1,0,0,1,0,0,0,0,1,1,0,0,1634,20,1,2,0,0,0,866,1626,0,1,0,0,1,1,0,0,1634,0,248.0,0,0,0,0,0,1,0,11428,44,0,8,98.0,5,0,250000
0,1,15,144,0,1,0,0,0,0,0,1,1,1,1710,60,0,2,426,0,0,506,406,0,1,0,0,0,1,0,0,832,0,120.0,0,0,0,0,0,15,0,9291,70,1,6,76.0,5,0,187000
0,1,25,0,0,1,0,1120,0,0,0,1,1,1,1502,120,0,1,368,0,0,528,0,0,1,0,1,1,1,0,0,1502,0,0.0,1,1,0,140,0,25,0,6820,54,1,8,69.0,5,0,212000
0,0,30,0,0,1,0,0,0,0,0,1,1,0,1969,60,0,2,0,0,1,534,808,0,1,0,1,0,1,0,0,1161,0,0.0,0,0,0,276,0,30,0,11952,0,0,7,92.0,6,0,190000
0,0,3,0,0,1,0,0,0,0,1,0,0,1,1072,180,0,1,459,0,0,525,88,1,1,0,0,1,1,0,1,1072,0,80.0,1,0,0,0,0,3,0,3675,28,1,6,35.0,5,0,148000
0,1,1,250,0,0,0,0,0,0,1,1,0,0,1976,20,1,2,1350,0,0,908,626,1,1,0,0,1,1,0,0,1976,0,304.0,0,0,0,0,0,0,0,14977,63,1,8,110.0,5,0,440000
0,1,7,96,0,1,0,0,1,0,0,1,0,1,1652,120,0,2,1196,0,0,499,298,0,1,0,0,1,1,0,0,1652,0,0.0,1,1,0,0,0,7,0,5330,48,1,8,41.0,5,0,251000
0,0,44,0,0,0,0,0,0,1,0,0,0,1,970,20,0,1,630,0,1,624,340,0,0,0,1,1,1,0,0,970,0,0.0,0,0,0,192,0,44,0,8480,24,1,5,80.0,6,0,132500
0,0,11,140,0,1,0,0,0,0,1,1,0,0,1493,20,0,2,994,0,0,508,484,1,0,0,0,1,1,0,0,1493,0,215.0,0,0,0,0,0,10,0,13125,39,1,6,75.0,5,0,208900
1,1,2,208,0,0,0,0,0,0,1,1,0,0,1718,20,0,2,1288,0,0,826,417,1,1,0,0,1,1,0,0,1718,0,336.0,0,0,0,0,0,1,0,10637,44,1,8,79.0,5,0,297000
0,0,70,0,0,0,0,0,0,1,0,0,0,1,1131,30,0,1,168,0,0,672,739,0,0,0,1,1,1,0,1,1131,0,435.0,0,0,0,0,0,7,0,5925,72,0,4,50.0,7,1,89471
0,1,3,206,0,0,0,0,0,0,1,1,0,0,1792,20,1,2,1567,0,0,874,225,1,0,0,0,1,1,0,0,1792,0,562.0,0,0,0,0,0,2,0,11846,49,1,9,72.0,5,0,374000
0,1,94,0,0,0,0,0,0,1,0,1,1,0,1826,70,0,1,299,0,0,164,611,0,0,0,0,1,0,0,1,916,0,0.0,0,0,0,0,0,4,0,2500,0,0,7,50.0,8,0,155000
0,0,8,0,0,0,1,0,0,1,1,1,0,1,1216,120,0,2,897,0,0,402,319,0,0,0,0,1,1,0,1,1216,0,116.0,0,0,0,0,0,8,0,4500,125,1,6,32.0,5,0,164000
0,0,45,0,0,0,0,0,0,1,0,0,0,1,999,20,0,1,588,0,1,264,411,0,0,0,0,1,1,0,0,999,0,0.0,0,0,0,0,0,6,0,7758,132,0,5,69.0,7,0,132500
0,1,59,0,120,0,0,0,0,1,0,1,0,0,1113,20,0,1,607,0,1,264,506,0,0,0,0,1,1,0,0,1113,0,0.0,0,0,0,0,0,2,0,9600,80,0,5,80.0,7,0,147000
0,0,42,0,0,0,0,0,0,0,0,1,1,1,1073,20,0,1,836,0,1,515,237,0,1,0,1,1,1,0,0,1073,0,168.0,0,0,0,0,0,42,0,10289,0,0,5,79.0,7,0,156000
0,0,36,224,0,1,0,0,0,1,0,1,0,0,1484,20,0,2,998,0,1,487,486,0,0,0,0,1,1,0,0,1484,0,0.0,0,0,0,180,0,36,0,12243,0,0,5,70.0,6,0,175000
0,0,106,142,0,0,0,0,0,1,0,1,0,0,2414,190,0,2,664,0,1,520,290,0,0,0,1,1,0,0,0,1766,0,0.0,0,0,0,0,0,36,0,10800,0,0,5,60.0,4,0,160000
0,0,39,0,0,1,1,0,1,1,0,1,0,1,630,180,0,1,515,0,1,286,115,0,0,0,1,1,1,0,1,630,0,0.0,0,0,0,0,0,7,0,1526,0,1,4,21.0,8,0,86000
0,0,32,141,0,1,0,0,1,0,0,0,1,0,1304,160,0,1,0,0,0,336,264,0,0,0,1,1,1,0,1,616,0,0.0,1,0,0,0,0,32,1,2665,24,0,5,69.0,6,0,115000
0,0,65,0,32,0,0,165,0,1,0,1,0,0,1578,50,0,1,403,0,1,240,238,0,0,0,1,0,1,0,0,958,0,0.0,0,0,1,0,0,56,0,9490,0,0,6,79.0,7,0,133000
0,1,0,0,0,1,0,0,0,0,1,1,1,1,1456,60,0,2,0,0,0,429,728,0,1,0,0,1,1,0,0,728,0,0.0,0,0,0,0,0,0,0,15578,0,0,6,105.0,5,0,172785
0,0,48,0,0,0,0,532,0,1,0,0,1,0,1269,20,0,1,374,0,1,308,363,0,0,1,1,1,1,0,0,1269,0,0.0,0,0,0,0,0,48,0,7931,0,0,5,70.0,6,0,155000
0,0,71,144,80,0,0,0,0,1,0,1,0,1,886,30,0,1,0,0,0,273,190,0,0,0,0,0,1,0,1,886,0,0.0,0,0,0,0,0,13,0,5784,20,0,5,50.0,8,1,91300
0,0,83,0,0,0,0,0,0,1,0,0,0,1,1820,50,0,2,329,0,0,240,697,0,0,0,0,1,1,0,0,1133,0,0.0,0,0,0,0,0,58,0,9120,100,0,7,60.0,6,0,184000
0,0,42,64,0,0,0,0,0,0,0,1,0,1,899,20,0,1,450,0,0,288,414,0,0,0,0,1,1,0,0,899,0,89.0,0,0,0,0,0,5,0,7800,0,0,5,65.0,7,0,130000
0,0,34,144,0,0,1,0,0,1,0,0,1,1,1218,160,0,1,356,0,1,264,316,0,0,0,1,1,1,0,1,672,0,285.0,0,0,0,0,0,34,0,1890,28,0,6,21.0,5,0,113000
0,1,3,0,0,1,0,0,0,0,1,1,1,1,1768,60,0,2,400,0,0,603,466,0,1,0,0,1,1,0,0,866,0,0.0,0,0,0,0,1,3,0,9803,108,1,7,75.0,5,0,226700
0,0,42,0,184,0,0,96,0,1,0,0,0,1,1214,20,0,1,698,0,1,461,420,0,0,0,0,0,1,0,0,1214,0,0.0,0,0,0,0,0,42,0,9170,0,0,5,70.0,7,0,140000
0,0,51,0,0,0,0,0,0,0,0,1,0,0,1801,20,0,2,1247,0,1,484,254,0,0,1,1,1,1,1,0,1801,0,0.0,0,0,0,161,0,13,0,15602,54,0,7,100.0,8,0,289000
0,0,35,260,0,0,0,495,0,1,0,1,1,0,1322,160,0,2,257,0,1,440,103,0,0,0,1,1,1,0,0,855,0,0.0,1,0,0,0,0,35,0,2308,0,0,6,24.0,5,0,147000
0,0,57,0,0,0,0,0,0,1,0,0,0,1,1960,90,0,2,0,0,1,400,960,0,0,0,0,0,1,0,1,960,1,360.0,0,0,0,0,0,57,0,7596,0,0,5,60.0,5,0,124500
0,1,13,182,0,1,0,0,0,0,1,1,1,0,1911,60,0,2,380,0,0,471,397,0,1,0,0,1,1,0,0,1065,0,125.0,0,0,0,0,0,12,0,9554,81,1,8,80.0,5,0,215000
0,1,0,0,0,1,0,0,0,0,1,1,0,1,1218,20,0,2,27,0,0,676,1191,0,0,0,0,1,1,0,0,1218,0,0.0,0,0,0,0,1,0,0,7862,102,1,6,75.0,5,0,208300
0,0,80,0,116,0,0,0,0,1,0,0,0,0,1378,70,0,2,141,0,0,360,548,0,0,0,0,1,1,0,1,689,0,0.0,0,0,0,0,0,3,0,9600,0,0,7,60.0,9,0,161000
0,0,50,224,0,0,0,0,0,0,0,1,0,1,1041,20,0,1,991,0,1,270,50,0,1,0,0,1,1,0,0,1041,0,132.0,0,0,0,0,0,50,0,9600,88,0,5,80.0,6,0,124500
0,1,58,324,0,0,0,180,0,1,0,0,0,0,1363,20,0,1,650,0,1,288,178,0,0,0,0,1,0,0,0,1363,0,70.0,0,0,0,168,0,9,0,14559,42,0,5,75.0,7,0,164900
1,1,1,132,0,1,0,0,0,0,1,1,0,0,1368,120,1,2,0,0,0,474,1368,0,1,0,0,1,1,0,0,1368,0,94.0,1,0,0,0,0,0,0,6792,35,0,7,40.0,5,0,202665
0,0,48,0,0,0,0,174,0,1,1,0,0,1,864,20,0,1,521,0,1,624,169,0,0,0,1,0,1,0,0,864,0,0.0,0,0,0,0,0,48,0,9100,0,0,5,70.0,5,0,129900
0,0,24,120,158,0,0,0,0,1,1,1,1,1,1080,20,0,1,336,0,0,484,748,0,0,0,1,1,1,0,0,1080,0,0.0,0,0,0,0,0,24,0,9187,0,0,6,71.0,5,0,134000
0,0,81,0,112,0,0,0,0,1,0,0,0,1,789,45,0,1,0,0,0,200,768,0,0,0,0,1,1,1,0,789,0,0.0,0,0,0,0,0,57,0,10594,0,0,5,55.0,5,0,96500
0,0,0,156,0,0,0,0,1,0,0,1,1,0,2020,20,1,2,1436,0,1,900,570,0,0,0,0,1,1,0,0,2020,0,305.0,0,0,0,0,0,0,0,12220,54,1,10,94.0,5,0,402861
0,0,37,0,0,0,0,0,0,0,0,1,1,0,2119,80,0,2,0,0,1,583,689,0,1,0,1,1,1,0,0,1378,0,333.0,0,0,0,0,0,37,0,10448,104,0,6,69.0,6,0,158000
0,1,13,220,0,1,0,0,0,0,1,1,1,0,2344,60,0,2,0,1,0,889,1264,0,1,0,0,1,1,0,0,1277,0,921.0,0,0,0,0,0,12,0,10208,0,0,7,79.0,5,0,265000
0,0,9,0,0,1,0,0,0,0,1,1,1,1,1796,60,0,2,706,0,0,546,88,0,1,0,0,1,1,0,0,882,0,0.0,0,0,0,0,0,9,0,9531,36,1,6,69.0,5,0,211000
0,1,83,0,0,1,0,0,0,1,0,0,1,0,2080,70,0,1,0,0,0,282,1276,0,0,0,0,1,1,1,0,1276,0,0.0,0,0,0,145,0,5,0,10918,0,0,7,53.0,9,0,234000
0,0,108,220,210,0,0,0,0,1,0,1,0,1,1294,190,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,694,0,0.0,0,0,0,0,0,8,0,10800,114,0,4,60.0,7,0,106250
0,0,50,0,0,0,0,0,0,1,1,1,1,0,1244,20,0,1,777,0,1,336,467,0,0,0,0,0,1,0,0,1244,0,0.0,0,0,0,0,0,50,0,11988,40,0,6,90.0,6,0,150000
0,0,59,0,36,0,0,0,1,1,0,0,0,0,1664,50,0,2,399,0,1,420,605,0,0,0,0,0,1,0,1,1004,0,0.0,0,0,0,0,0,56,0,5000,24,0,6,50.0,7,0,159000
0,1,11,239,0,1,0,0,0,0,1,1,1,0,2398,60,0,2,719,1,0,834,660,0,0,0,0,1,1,0,0,1383,0,594.0,0,0,0,0,0,10,0,11787,60,1,7,95.0,5,0,315750
0,1,1,38,0,1,0,0,0,1,1,1,0,0,1266,20,0,2,0,0,0,453,1257,0,0,0,0,1,1,0,0,1266,0,0.0,0,0,0,0,1,1,0,7500,144,0,7,62.0,5,0,176000
0,0,51,261,156,1,0,0,0,1,0,1,0,1,928,20,0,1,377,0,1,252,551,0,0,0,1,1,1,0,0,928,0,0.0,0,0,0,0,0,7,0,13300,0,0,5,70.0,7,0,132000
1,0,0,126,0,0,0,0,0,0,1,1,1,0,2713,60,1,2,1330,0,0,858,122,0,0,0,0,1,1,0,0,1476,0,268.0,0,0,0,0,0,0,0,14948,66,1,9,67.0,5,0,446261
0,0,87,0,144,0,0,0,0,1,0,1,0,1,605,30,0,1,348,0,0,0,180,0,0,0,0,1,1,0,0,605,0,0.0,0,0,0,0,0,5,0,9098,0,0,4,58.0,7,0,86000
0,1,20,224,0,1,0,0,0,0,0,1,0,0,1509,80,0,2,783,0,1,600,678,0,1,0,0,1,1,0,0,1509,0,219.0,0,0,0,0,0,19,0,10200,0,1,6,85.0,5,0,175000
0,0,88,0,84,0,0,0,0,0,0,0,0,1,1362,70,0,2,0,0,0,502,611,0,0,0,0,0,1,0,1,751,0,0.0,0,0,0,0,0,9,0,6155,0,0,6,60.0,8,1,128000
0,0,55,0,0,0,0,0,0,1,1,0,0,0,827,20,0,1,0,0,0,392,0,0,0,0,0,1,0,0,0,827,0,0.0,0,0,0,0,0,3,0,7200,0,0,5,60.0,7,0,107500
0,0,61,0,0,0,0,0,0,1,1,1,0,1,334,20,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,334,0,0.0,0,0,1,0,0,57,0,5000,0,0,1,50.0,3,0,39300
0,1,2,100,0,0,0,0,0,0,1,1,1,0,1414,60,0,2,0,0,0,403,707,0,0,0,0,1,1,0,0,707,0,0.0,0,0,0,0,0,2,0,9056,35,0,8,74.0,5,0,178000
0,0,98,85,148,1,0,0,0,1,0,1,0,1,1347,190,0,1,969,0,1,0,148,1,0,0,1,1,1,0,0,820,0,0.0,0,0,0,0,0,17,0,7000,0,1,5,70.0,7,0,107500
0,0,10,120,0,1,0,0,0,0,1,1,1,1,1724,60,0,2,0,0,0,527,880,0,0,0,0,1,1,0,0,880,0,0.0,0,0,0,0,0,9,0,8924,155,0,7,57.0,5,0,188000
0,0,36,216,0,0,0,0,0,1,0,0,0,1,864,20,0,1,600,0,1,576,264,0,0,0,1,1,1,0,0,864,0,0.0,0,0,0,0,0,36,0,12735,0,0,4,69.0,5,0,111250
0,1,9,180,0,1,0,0,0,0,1,1,0,0,1601,20,0,2,1358,0,0,670,223,0,1,0,0,1,1,0,0,1601,0,479.0,0,0,0,0,0,8,0,11423,0,1,8,69.0,5,0,272000
0,0,3,270,0,0,0,0,0,0,1,1,0,0,1838,20,0,2,1260,0,0,765,578,0,0,0,0,1,1,0,0,1838,0,584.0,0,0,0,0,0,3,0,14601,68,1,9,85.0,5,0,315000
0,1,7,0,0,1,0,0,0,0,1,0,1,0,2285,60,0,2,0,1,0,648,969,0,0,0,0,1,1,0,0,997,0,72.0,0,0,0,0,0,7,1,11000,56,0,8,69.0,5,0,248000
0,1,11,78,0,0,0,1127,0,0,1,1,0,0,1680,20,0,2,144,0,0,583,379,0,0,0,0,0,0,0,0,1680,0,0.0,0,0,0,0,0,10,0,10140,73,0,7,78.0,5,0,213250
0,0,9,120,0,1,0,139,0,0,0,1,0,1,767,120,0,1,584,0,0,367,0,0,0,0,0,1,1,0,0,767,0,182.0,1,0,0,0,0,9,0,4058,40,1,7,34.0,5,0,133000
0,1,0,100,0,1,0,0,0,0,1,1,1,0,1496,60,0,2,554,0,0,426,100,0,1,0,0,1,1,0,0,664,0,0.0,0,0,0,0,0,0,0,17104,24,1,7,58.0,5,0,179665
0,1,18,0,0,1,0,202,0,1,0,1,1,1,2183,50,0,2,1002,0,0,786,0,0,0,0,0,1,1,0,0,1377,0,178.0,0,0,0,0,0,18,0,13837,0,1,7,69.0,5,0,229000
0,0,84,0,0,1,0,0,0,1,0,0,1,0,1635,50,0,1,300,0,0,440,765,0,0,1,0,1,1,0,0,915,0,0.0,0,0,0,0,0,57,0,8737,38,0,6,70.0,7,0,210000
0,0,37,104,0,1,0,0,0,1,1,0,0,1,768,85,0,1,619,0,1,624,149,0,0,0,0,1,1,0,0,768,0,0.0,0,0,0,0,0,37,0,7244,0,0,5,54.0,7,0,129500
0,0,53,140,0,0,0,645,0,0,0,0,0,1,825,20,0,1,180,0,1,720,0,0,1,0,1,0,1,0,1,825,0,0.0,0,0,0,0,0,13,0,8235,50,0,5,49.0,7,0,125000
0,1,6,182,0,1,0,0,0,0,1,0,1,0,2094,60,0,2,0,0,0,615,912,0,0,0,0,1,1,0,0,912,0,0.0,0,0,0,0,1,5,1,9375,182,0,7,75.0,5,0,263000
0,0,31,0,0,1,0,0,0,0,0,1,0,1,1069,120,0,2,559,0,1,440,510,0,1,0,1,1,1,0,0,1069,0,0.0,1,0,0,200,0,31,0,4043,55,0,6,53.0,6,0,140000
0,0,51,0,0,0,0,0,0,0,0,1,0,1,928,20,0,1,308,0,1,288,620,0,0,1,0,1,1,0,1,928,0,0.0,0,0,0,0,0,51,0,6000,0,0,5,50.0,6,0,112500
